ID	SENTIMENT	TEXT
2532174	negative	I Bet that bitch howard feels guilty now (@YouTube ~http ) 
975119	neutral	Whats gucci my nigga ;what's Louie my killa!!!! 
2351610	neutral	they got one pair of nike socks 
400734	neutral	AT&T & T-Mobile Samsung Phones can now be unlocked instantly by LOCKPOP. Infuse; Sidekick 4G; Captivate; Vibrant; Focus;  ~http  
338975	neutral	Photo:  ~http 
2345246	neutral	Solutions For Migrating To The Microsoft Business Productivity Online Suite - ~http  
400742	neutral	Yes we can unlock the Samsung Infuse from #AT&T. Order it using Option 01S in your LOCKPOP account. 
1712241	positive	Back to basics the best album ever! 
13225	positive	Video: Kreayshawn - Gucci Gucci (by kreayshawn ) LOVEE HERR TO DEATHH ~http 
155075	neutral	New blog post: ~http  - Community Content now available on Microsoft Dynamics PartnerSource 
1733251	neutral	If Samsung makes 1m tablets and sells only 20;000; what happens to the unsold units? Trash? Recycle? ~http  
131248	neutral	I am watching Spice World. ~http  
1585224	negative	Im Bored As Fuck Tweeple..#FOLLOWME! 
1046743	positive	In love with her! :) 
2469782	neutral	This chick got her feet pierced 
109177	neutral	Learn how to use the Microsoft Virtualization Partner Profitability model with the user guide: ~http 
1480156	neutral	Very interesting: WSJ.com - Microsoft Near Deal to Acquire Skype ~http  
2249535	negative	These people who beg for a "RT" need to be shot in the face.  It's embarrassing.  #getalife 
1680376	positive	finally found a new sexy bra..works in ALL the right places..plus i smell fabulous; thank u nordy rack & Gucci Guilty..yummm :) 
512416	neutral	OK mayor Bing how to get Detroit out of debt grow medical marijuana 
2755665	neutral	Stop searching for stackable banquet chairs right now! ONLY $19! Call or stop by our Commercial Boulevard showroom... ~http  
533160	neutral	Iy wa.. lg obral Omma (?) RT @user Omma? byk amat omma dia? RT @user Pgl omma iak la RT @user @user 
616010	neutral	Celebrate Bing Mobile Deals and Win a $500 Gift Card! ~http  via @user 
1603653	neutral	Photo: simplybasketball: ~http  
1140766	positive	I love jack murray 
3160703	neutral	Free eBook Microsoft Office 365 Connect and Collaborate Virtually Anywhere Anytime:   Microsoft press have made ... ~http  
1157732	neutral	readin' sparknote to help me study for tomorrow.&gt;.&lt; 
1473788	neutral	PingdomAlert UP: Magic's Hosting (magicshosting.net) is UP again at 12/16/2010 08:32:18AM. Downtime: 17m. 
960972	negative	ughh have no idea anymore!! need ideas... :( 
3163018	neutral	Hervatting van Sony PlayStation netwerk kan langer duur as die maats.. ~http  @user #FRT #RTplz @user #FollowCN 
1408211	neutral	#nowplaying You by Raheem DeVaughn; via @user 
308158	neutral	Let Microsoft know what you think about Windows Phone 7. Complete a survey for you chance to win a $525 Windows 7... ~http  
2841744	positive	really good meeting with my supervisor! Lots of very exciting ideas in the pipeline! 
1345165	neutral	Tried the Samsung Galaxy S2 for a week. Returned it. Patiently eating for the next iPhone 
192776	neutral	M.Y.O.B. That's how you stay out of trouble and maintain peace in your life. 
57698	neutral	does anyone know why i've been sent a download code from sony to play the God of War 3 demo? 
2653710	neutral	Jus got moms bday gift for tomorro; now how will I start off my celebration for tomorro? 
205100	positive	I love how on the radio; they are talking about the gucci bowl.&lt;3 #pumped ! 
1931690	neutral	Well it's off to bed now that I am done re-writing my schedule out for my sub. I plan to sleep many many hours and rid myself ofthisbug. 
1131819	negative	I wish some people would stop giving all their hard earned money to Nike and especially Jordan.  They don't need it!! 
3397758	negative	Nobody likes a primark girl with a gucci attitude.. 
237514	neutral	Boston launches Bixi-based system: Boston is launching a Bixi-based bike system but Andy Riga spots that they do... ~http  
1055688	neutral	A new favorite: Broken Nintendo by CloudSpinner on #SoundCloud ~http  
1953045	positive	Aloha! Long day/night to get here - but looking picture perfect this morning! (@ Hilton Waikoloa Village) [pic]: ~http  
930918	negative	I just passed a man who was screaming and arguing with himself on the street. Time to get out!!! 
574415	neutral	Those were metaphorical Nike laces..... 
902841	neutral	Laptop SONY vaio js270j/q 20.1" all-in-one desktop intel core 2 duo Price: $339 USD Online Order: ~http  
2421822	neutral	$129.99 (16% off) Sony Cyber-shot DSC-W570 Digital Camera at Best Buy ~http  
797189	neutral	test update 
586079	neutral	The single most sensible thing you can do now is to listen to ... More for Libra ~http  
1327187	negative	The most disgusting person is hitting on me;and asked for my number..um..NO! 
1572662	positive	yaas i got my twitpic thingy right again! 
53233	neutral	Thinkin bout copin these gucci thong slides y not rite let me kno sumthin followers 
2421564	neutral	The Sony S1 tablet will be available in UK by the end of September. 
1133458	neutral	Check this video out !.;;!!;-- Guy gets caught looking at Boobs ~http  via @user 
2497029	neutral	lol you must be catchin the next flight RT@_NINO_BROWN_ @user. On my way 
745570	neutral	AM OUT.... 
129883	neutral	Frost in here ( #teamradio live at ~http ) 
615460	negative	Dora the Explorer's voice is extremely nasally. #annoyed 
1317078	neutral	My sleepy boy  @ Hilton Hawaiian Village Waikiki Beach Resort ~http  
1855134	positive	IS THAT A VINTAGE GUCCI VILE NECKLACE U HAVE ON?!?....Damn baby.Now thats flava!....im impressed 
2820186	positive	Went fishin' today....well sorta. Mostly just watched my cousin; aunt; bro; & papa. LOL! Had fun though. 
3493616	neutral	Technical SAP and Microsoft Trainer available immediately - contact Leland Bartlett @ 817-495-7501 or leland.bartlett@gmx.us 
1779788	neutral	What did Bruno say that got bleeped out???  Sascha's wife is getting more sex than....bleep? 
628684	neutral	What’s New With Microsoft Office 2010 ~http  
1289306	positive	I love just laying in bed before going to sleep and thinking about life :) 
721963	positive	Just picked up the samsung galaxy it's pretty damn cool 
2840011	positive	getting ready to go to Hilton Head island in S.C. tomorrow... can't wait! 
512968	neutral	Check this video out -- gucci mane ft yung joc & nicki minaj-birds-so icey entourage ~http  via @user 
1540109	negative	Ppl need to know how to play words with friends god damn it 
2801392	neutral	Now Anyone Can Sync Google Docs & Microsoft Office ~http  via @user 
2756803	neutral	You should check out text from last night. @user 
2454986	neutral	Intercall Audio Conferencing Platform Integrated with Microsoft Lync Online ~http  
1398513	neutral	Foot Locker & Nike donnent la leçon ~http  #ladycapricemag #nike #footlocker #commercial 
2571657	positive	has learnt how to use a Nintendo Wii and Twitter in the same day 
535964	neutral	Buy Best Laptops Online: Review of Toshiba; HP; Dell; Samsung and Toshiba ~http  
945305	neutral	library swag with @user 
261885	neutral	New football uniforms by Nike next year?  ~http 
499877	neutral	Windows 7 will NEVER tempt me away from the perfect Apple MAC OS. Who needs the mental terror? Avoid the hype 
147923	neutral	He buy me Louis; I buy him gucci sneaks. I got his homies saying..."I got him on a leash". 
1404879	negative	i dislike big decisions - they smell 
902914	neutral	Camera SONY ALPHA DSLR-A700 DIGITAL CAMERA+16-105mm 8GB KIT Price: $380 USD Online Order: ~http  
2834100	positive	yay; summer ball tonight #chesterunisummerball 
2734432	positive	Happy Mothers Day!! I love you mom xoxo on our way to the bronx zoo mom has never been there and has always wanted to go... &lt;3 
872549	negative	I thnk his diseaz is rubbn off on me #anotherheadache 
1694277	neutral	I'm craving Kids... #spk 
1768748	positive	You guys have no idea how happy I am. This manga is &lt;333333 
486800	neutral	looks like I have no one from gurgaon following me. 
2046117	positive	Finally got Microsoft on my mac for free thanks to my lovely sister! 
1336886	neutral	Best feeling: waking up and not feeling like I'm going to vom all day 
127779	negative	nando ass aint gone be shit leaving class 
2575064	negative	The ADIDAS Crewneck is a large i made a mistake! 
2704327	neutral	"They may call me a sinner; but I am at peace with myself."- Brigitte Bardot 
2820256	positive	This DWTS is so cute! Can't wait for the Latin Dances next! 
2828826	neutral	Aww @user  i looove ya! I'm on my waaay home so when I get home were hanging outt! 
2334085	neutral	16 If you want more followers you should try ~http  . 
794357	positive	Amazing night with ma chick quinn 
1919240	negative	Doesnt help that I have a hot laptop sitting ...on my lap #fail 
443378	neutral	Minibus and Coach hire London; 8-24 Seat Shuttle Bus People carriers; 16; 24; 29; 35; 58 or 53 seaters ~http 
2867174	positive	Bought the Samsung Droid Charge today. Fantastic phone 
2248371	neutral	New Article: Microsoft Wireless Mobile Mouse 4000 – Berry Pink ~http  
1439342	neutral	$1;000 off Sony BRAVIA 60” Class 1080P 120Hz LCD HDTV $1;499 
2640354	neutral	Just voted The Guild for Best Online Video Web Series ~http  #openwebawards 
2063674	positive	WOW! KRisten looks AMAZING 
1887520	positive	Just got some DKNY jeans and Nike shoes for the low; low. #Loveoutletmalls 
154736	neutral	[WATCH] adidas Originals – All Originals; Iconics Commercial 2011 [VIDEO]  ~http  via @user 
1250782	negative	My little girl is wayyyyy to attached to me. Sometimes it makes me feel special and all; but sometimes... it's just annoying. 
3202178	neutral	"What's Gucci my n***a? What's Louis my killa? What's drugs my deala? What's that jacket; Margiela?" 
902826	neutral	Camera SONY ALPHA DSLR-A700 DIGITAL CAMERA+16-105mm 8GB KIT Price: $380 USD Online Order: ~http  
2907040	negative	My microsoft word froze and I was more than halfway done with my last lab....im so pissed :( 
1613485	positive	Went throught Niche Detective on #ppcclassroom last night. Lot of gr8 info. All for $1; better than Google Wave! ~http  
520603	negative	Thinking about shutting down facebook as I never talk on it. Seems like a waste of spam in my email to me as of late :/ 
2357032	neutral	who's going to bamboozle? 
2887235	positive	Today at work we got to eat a cake called "chocolate nemesis" and made the freezer into a fort. 50 hours of work now = worth it. 
1234414	neutral	Lightning in Dublin Knocks Amazon; Microsoft Data Centers Offline ~http  
1173522	positive	I might be too strung out on compliments; overdosed on confidence. 
2062610	neutral	From the new CNN.com: Casey Anthony's secret release #cnn ~http  
2533331	neutral	already saturday afternoon? 
2874266	neutral	My bunny Gucci thinks hes a dog ~http  
2874001	neutral	Twitter update- Suhel Seth- And who else will go to Tihar Hilton and Rajdeep Sardesai - Tihar has no Space for VIP's. ~http 
259268	positive	finna cook dinner then get some then get up hit the shower then walk in this closet of mines to see what im wearin tonight party party party 
1201353	negative	watching a movie with really bad acting. #whyy 
3238015	neutral	Coach Bag Paris Hilton seen with last night at Lemonade via Shopping and Info - Paris Hilton was out last ... ~http  
3045065	neutral	Fresh on nike shoes: Charlie Sheen Bails Out Former Baseball Player Lenny Dykstra 
1695821	neutral	Experiments have shown that trial accounts can; indeed; group with high level players; so long as the high level character does the invite. 
2059229	neutral	#childhoodmemories ponytails sitin on top of my head; greasy face; and lil nike jogging suits w/ athching sneakers. 
109157	neutral	Dwonload the Latest Microsoft Security Intelligence Report - version 8 covers July 2009 through December 2009. ~http 
2423000	neutral	How to get Sony Vegas 10 Pro for Free ~http  
1122077	negative	Stressed. #softball 
587538	neutral	Women In Science ~http 
1694474	positive	I'm in LOVE! I want a pair of these! I'd retire from collecting if I got a pair...| 2011 Nike MAG (Video) ~http  via @user 
1063810	positive	CAnt wait till my nike zoom vapor flies come in 
1492272	positive	Burnt marshmellows and hawaiian chips. YES. 
1168402	neutral	Photo:  ~http 
1115134	negative	I am so irritated tonight!!!! & idk why!!!!!!!!!!!!!!!!! 
3217180	neutral	#ATLHRseminar Aug 18 Hilton Atlanta; NE for #Hr #payroll workshop on labor savings. Pioneering cost containment in the labor expense space. 
3286728	neutral	Internet speeds at #FileMakerDevCon for Verizon 620Kbps w/3bars; AT&T 320Kbps w/3bars. About that Hilton per-device fee... 
368521	positive	It&#39;s been a long busy day; but great. Only snag is need to get a cable cord to attach a monitor to a projector :) 
767168	positive	I liked a YouTube video -- Bing Crosby & The Andrews Sisters ~http  
1239918	positive	Those new Nike Air Mags are cool....not my style though. 
2098845	positive	Sleep with a smile on my face :) 
2603565	negative	Not surprising... RT @user Effective 02nov11; Iberia will cancel its 3x weekly MAD-FOR-REC-MAD A343 service. #Avgeek #aviation #iberia 
2468555	positive	I'm loving iphone even more today. Can apple do no wrong at the moment? 
530213	negative	Its 80 somethin outside n I'm a lil bish n heat. Goin 2 bed Alone :( #beinsinglesucks 
1405245	negative	At six flags; not excited for roller coasters... 
2283078	positive	The Muppets performing Queen's Bohemian Rhapsody. So funny!! ~http 
722200	negative	What is wrong with my Etsy shop.  Can't get in there. 
1530979	neutral	New post!  Bing and Bong’s Tiny Planets ~http  ;) 
758337	neutral	#IMPORTANT The new head coach for the Lady Lions will begin this week; Interim Coach Kiesha Middleton will continue her role as an assistant 
1443221	negative	women are just selfish bitches. they only care bout themselves and have no consideration for you. #KarmasABitch 
2212844	neutral	Cloud Computing; Online Services and Hosting | Microsoft Cloud UK - Mozilla Firefox ~http  
277025	positive	Oregon's Nike Pro Combat jerseys are sick ~http 
2590611	neutral	It all looked so good for Microsoft UK. So why are key people leaving and what next for the intern.. ~http  
212130	neutral	I am who I am; your opinion is neither desired nor required. 
2833545	positive	Post taboo sex show: chocolate banana crepes... Mmm.. 
2233873	positive	What an interesting product; Samsung did a great job with the Smart TV!! Stunning model as well :) #samsungsmarttv 
970509	neutral	Proverbs 3:7 7 Be not wise in your own eyes; fear the Lord; and turn away from evil. #Bible ~http  
109141	neutral	Learn how to sell the Microsoft Dynamic Desktop with visual thinking methods at #WPC10 - sign up for the session: ~http  
490019	neutral	Calling all STL artists- does anyone have extra acrylic or house paint to donate to the LOT community art project? Pref shades of red/orange 
1141195	neutral	- rdyy hop in the showerr nd layy it downn . 
617696	neutral	If you’ve got experience with Microsoft SharePoint; this week’s Job Spotlight is shining on a wealth of... ~http  
148471	neutral	Great!! Fml. 
3426560	neutral	33 new APIs: Bing Translation; Node.js Hosting and On-Demand Printing – ProgrammableWeb (blog) ~http  
3203527	neutral	Tune in to BET's 106 & Park tonight at 6:00pm to catch Mariah LIVE & the premiere of her OBSESSED Remix video feat. Gucci Mane@Mariahcarey 
11712	negative	Or wait for the PS Vita... RT @user Get a Nintendo ds ... RT @user This waiting is killing me now..#bored now!! 
2295121	neutral	Certify Dumps Microsoft 70-442 Exam Questions are updated regularly according to Exam ~http 
380423	neutral	#amazon #10: Sony Cyber-shot DSC-HX9V 16.2 MP Exmor R CMOS Digital Still Camera with 16x Optical Zoom G... ~http  #camera 
521653	negative	missin him 
924218	negative	You know what happens when you go lookin for SHIT; you find it! 
130294	neutral	Yesterday i saw audi q5 3end baytkom…malatkom wella thyoof ?... — My sister's. ~http 
617710	neutral	You say you have IT management experience along with experience with Microsoft Operating System; Windows Server... ~http  
720713	neutral	Any suggestions on how I can get  More followers!?? Anybody??? 
716203	neutral	Fresh start money... 
2139513	positive	I'll b there... best local band in CLE! RT @user with Sultans of Bing for our LAST WOW! Wade Oval Wednesday Presented by PNC. 
171084	neutral	How to obtain a new product key for a Microsoft Office suite ~http 
509703	neutral	"@misskotelo: Louis Vuitton condoms R400 watch as the darkies go and buy them #SMH" cc @user 
3405321	negative	Who the fuck is Perez Hilton and why is she verified? 
481074	positive	I'm excited for the VMA's tonight 
539407	positive	Yoh! Can't remember the last time I laughed so hard! Thank u Sony Max 
1047129	positive	I love Football. #GOJACKETS #GoodGame! 
3053012	neutral	So I think I'm going to make the jump to the Samsung galaxy s2 and preorder @user 
1165488	neutral	Kicking off #AdClub Media Innovation Day  ~http  
2008871	positive	I'm in love with my brown gucci loafers 
2001121	neutral	2nd MANCOPIAN DECREE: The word "money" will be banished & will be written as $. 
2847285	positive	Chillin' out; maxin'; relaxin' all cool... xo 
3523335	negative	Not being able to log off from hotmail is a security problem.  So; since Microsoft owns hotmail; why should I be surprised? 
3504776	positive	Rockin the gym in my new dri fit Nike shorts courtesy of the nordy sale. LOVE them! @user @user #sale 
1113435	neutral	Special Offer from Mad Cat Bicycles ~http  via #constantcontact 
710327	neutral	Is Nike Planning To Release Back To The Future’s Auto-Lacing Air Mags? ~http  
199840	neutral	So Nike is about to release the 'Marty McFly' self lacing Nikes from back to the future II... In the movie it was 2015... 
589715	positive	A beautiful bowral wedding could not asked for better weather and congrats to jamin and Alicia ;-) 
944678	positive	"They wonder why; don't I; go get myself a job so I can make; them bucks but I don't give a fu*k No I feel great; bit*h I feel great" 
483174	neutral	Is Microsoft Sql Server 2008 R2 For You? ~http  
2265585	neutral	Free "Ten Tips for Classroom Management" guide for download from @user ~http  
649504	neutral	BBC News - Samsung appeals against European tablet sales ban ~http  
678322	positive	Happy Mother's day to all the moms out there! We appreciate you! 
2304916	neutral	The Sony Ericsson Xperia Ray shows off its AT&T 3G bands at the FCC 
2234398	neutral	Dear Microsoft Word; I'm FAIRLY sure I know how to spell my future last name. Nice try though; every belieber ♥ 
47651	neutral	“@GeorgiaSN: Nike Equips UGA With Creativity and Technology ~http  #UGA” @user @user @user @user 
161841	negative	If you ain't fcukin' with #Eightyville #youcantdateme 
2758666	neutral	9am and beer been given to me already #friday ~http  
2274893	neutral	I favorited a @user video ~http  NIKE CHOSEN: TETRA CREW 
1721011	neutral	Of what?? RT @user Chest Tattoo in 2 weeks =D 
10917	neutral	I heard Bin Laden died by falling off Mt. Rushmore while being shot by Navy SEALS drinking PBR and then eaten alive by a pack of Bald Eagles 
2085543	positive	The energy here is intense!!!! Let's do this #riders !!!!!! #cfl #DestroySwaggerville 
527902	neutral	Like seriously? 
274452	positive	Had my 1 year pics taken tonight. Mom rescheduled them 2x after my black eye stunt. She didn't get the hint; so I refused to smile. #iwin 
150370	neutral	See stories of Microsoft beneficiaries whose lives been transformed by Technology:... ~http 
2235147	negative	Far to tired to go to work as been up all night  but not I can't go to sleep I want to sleep what's that all about xx 
2337419	neutral	Lmao Idt no girl I ever messed wit mama tried to get me in bed #youwin 
757557	neutral	Another person's Audi R8 (video): Blog The next time you order a luxury car and want it delivered you may want t... ~http  
3252196	negative	About to thro the freaken nintendo ds out the window!! It's driving me insane!!!!! 
965582	neutral	I got Gucci I got prada I spent dollars after dollars  RT @user What's that song that goes "I GET MONEY I GET PAPER 
2712264	negative	Can be bothered with brekky to cold! And my back hurts :( 
1700690	negative	im scared that now that i'm happy again someone decides to ruin it they're like "oh shees too happy lets go ruin it" smh always happens 
2322113	positive	I heard London calling on my way to Cape Town so went into the city during my lay over at Heathrowe.  Beautiful Sunday afternoon in London. 
2781093	neutral	Photoset: NIKE 6.0 Cash for Tricks Intl. Final @ Anglet ~http  
2962041	neutral	Discounts on Big Kids Obsidian & White Dri-Fit Waffle Half-Zip Jacket by Nike Kids ~http 
2176544	neutral	AND WERE BACK UNDERWAY. 
1396797	neutral	I never had ah job; you know I sold that.... 
191856	neutral	Nike ACG AFE Air Moc (407980-101) & (407980-101): New from ACG AFE design for Nike we have two colourways in the... ~http 
89677	neutral	Just Published: Round Table Notes on Creativity; Search and Social from Microsoft Advertising UK ~http 
2329591	neutral	Time to employ ‘buy low; sell high’ strategy ~http  via @user 
2248939	neutral	Lightning takes down Amazon and Microsoft cloud services - 8/8/2011 - Computer Weekly: ~http  
2327798	neutral	I just took the "What Kind of Car Are You?" quiz and got: Audi R8! Try it: ~http  
1492943	negative	Damn I missed JHB 
2624150	negative	So fed up of my landlord an estate agent thinking that just because I'm a stuffy they can pull wool Over my eyes.  #landlordhell 
624150	positive	The swype key pad of my samsung  rocks.. Lets see how the battery life is..... 
190727	negative	Aggravated for the night guess I'll just do my work 
149226	neutral	Need to start all over again 
1247842	neutral	Madden NFL 12 Hall of Fame Edition: No ratings available.Price: $89.95   Product Features: True to the Game – Th... ~http  
2421820	neutral	$313.14 (37% off) Sony Used MDR-Z1000 Studio Monitor Headphones at Beach Audio ~http  
2691689	positive	Loving this weather! 
2415559	negative	Times when you find THE perfect combat boot by Gucci on "sale" and they're out of the 6.5 #FAIL 
2919628	negative	I think I just lost some braincells watching Paris Hilton My New BFF. 
2067246	neutral	NEW ARRIVAL: Nike Manchester United Apparel-- Jackets; T-Shirts; Scarves; & More! ~http  
1043607	neutral	I Think Its The Blue Undefeated Camo Crew Nike Sb's To Match..... 
2436803	neutral	Where is my Love @user. 
138785	neutral	Naked Body Fresh Out The Shower ; && Yu Touch YaSelf After Hours . 
2366977	neutral	REVIEW: Samsung ML-2525W ~http  
305566	negative	The AB contour belt...to make lazy people. lazier. 
978560	neutral	Lenovo Exec Says Samsung Sold Just 20K Of The 1Mn Tablets It ... ~http  
2233596	neutral	[Infographic] Microsoft vs Apple: History of the Computer Giants! ~http  via @user 
2294563	positive	Finished talking to the Wifey ^-^ Going to bed. Love you Krystal 
1233452	neutral	Early harvest for champagne this year: ~http  
1567471	neutral	Coast 2 Coast Mixtape Vol. 172 - Hosted By  Kid Ink @user | Mixed by @user ~http  via @user 
2150449	positive	Looking forward to working with our new MIS PhD & MSc students #sauder #ubc. 
1579829	neutral	The best price we were able to negotiate for 3G handset is around $100 for Sony Ericsson 
216446	neutral	Need a recap of LJFFF? Erna Adelson has the scoop!... ~http  
1559487	neutral	Mann I need to go buy some Nike and Ralph shirts to go with these Airmax 2011 
2927996	neutral	Paris Hilton Arletta Grey 8 M ~http  ~http  
995892	neutral	New blog post: how to go to hongkong disneyland from macau? ~http  
3089285	neutral	Gay clubbing with the brazilian ambassador to thailand. He's wearing a nike t shirt. 
1126486	neutral	Karma Is A Birch Well Just Make Sure That Birch Is Beautiful #Sweet 
2776311	negative	Handle fell off my Samsung microwave...how in the world did that happen & how am I going to get in back on??? 
173512	negative	I could care less about anyone's feeling at the moment; My #happiness is what matters right now 
150731	neutral	You must have been born on a highway… because that's where most accidents happen 
1372706	neutral	People are curious why old children in Retiro Parc play with blue balls #intocon 
529869	neutral	#Sony #Ericsson #themes  Sony Ericsson animated themes (240×320) ★★★★★--&gt; ~http  
89110	neutral	See how Microsoft is dedicated to creating technology that can improve education all over the world: ~http 
157025	positive	A very Happy New Year to all our listeners! Have a great 2011; as we pledge to; well; talk Microsoft some more. :) 
2421235	neutral	Adidas Debuts World’s Lightest Basketball Shoe to Tackle Nike ~http  
2877372	neutral	do any of my followers have a pink nike hoodie? 
1179880	negative	i hope a really big fish eats you . 
2378504	neutral	Lipstick Updates: Nike and (In)DecorousTaste - Red Sequined Sneakers ~http  
282481	neutral	Fun With Netbooks - My brother Paul bought a netbook on Sunday - a Samsung NF210. Now I’ve heard and read a... ~http 
625450	neutral	School is right around the corner and the Fall Career & Internship Fair is Sept. 15; 4:30pm-8pm. For more info: ~http  
1384524	positive	The Zelda parts of the Nintendo Press Conference was the most interesting! Liked the 3DS Games thou! 
1857506	positive	Let's get it lakers no game 7 yeah 
246360	neutral	WTF! NO! RT @user Noooo! RT @user Breaking: Microsoft nears a deal to buy Skype for more than $7 billion ~http 
609489	negative	Rick Ross is so trash to me; if it wasnt for #teamilluminati that nigga wouldnt even exist...that goes for waka and gucci too 
3527175	neutral	Expect Wild Gaming in 3D With the Newest Nintendo 3DS ~http  
2251199	positive	#greatestgadgets My Samsung netbook for it's battery life and my pifco headlamp for it's brilliance. 
296079	neutral	School in a couple ahh hours 
568746	positive	It's a beautiful day in the neighborhood. ~http  
1934915	neutral	I'm not romeo I'm gucci hoe; tryna bend you over @user 
1283694	positive	Argh!! Chance has a new Audi convertible! Scored a ride home tonight LOL xD 
1169507	negative	I hate drawing graph with Microsoft Word !! 
401053	neutral	Anybody wanna buy a brand new samsung galaxy for at&t wit da cam on da front 
2883278	negative	after registering in android market with my google account samsung galaxy tab has downloaded all my mail with out my permission; NOT COOL!!! 
2854593	positive	Becoming like home again; too bad we're leaving tom. (@ Hilton Head Island) ~http  
387723	neutral	S/o to my homie @user he pick the right team this YEAR 
1303014	positive	I feel like Mark Zuckerberg @user watching these numbers grow on the MinuteClinic Facebook page! Free body wash: ~http  
1217177	positive	Today was a very eventful day.. First pizza hut and then Starbucks :) ~http  ~http  
187095	negative	ALL DEM FAKE PAGES OUT DERE. @user IS OFFICIAL MA FACEBOOK TERRANCE SINGEAL MYSPACE LILTRILL5 AND 5SAVAGE ! ALL DA OTHERS FONEY #HNF 
731943	neutral	This Saturday @user at #ithacabrewfest is the place to be. Come play where's Waldo with me  
200415	neutral	“@Sunnygrl87 You can navigate through mazes and eat Pac-Dots on Nintendo #3DS.PAC-MANis now available inNintendo eShop. ~http 
1384379	positive	nice !!! CHECK OUT FUTURE-&gt; @user Casper- Gucci Time (Freestyle) ~http  via @user Casper FROM ThaYoungHustlaz"" 
1454695	neutral	Country ho's @user 
3284	neutral	Licensing - The Microsoft Way - ~http 
2378103	neutral	Analyst: Microsoft Is 'Clearly Concerned' About Games Looking Better on PS3: Analysts IndustryGamers spoke... ~http  
886705	neutral	#GIVEAWAY: Win Nintendo Wii Game “Pictionary – uDraw”! US/CAN @user (Ends 9/7) ~http  
850124	neutral	#confessionhour I think #confessionhour been going on for more than an Hour should the name change??? 
2324497	neutral	Sherpa Agency Present : Raglan Nanook ~http  via @user 
2067264	neutral	New Nike video just released for tomorrow's match... ~http  
362575	neutral	#PatQuotes 
789691	neutral	Sweet! RT @user [Rumor] Samsung Roadmap Leaked: Samsung GT-I9250 Ice Cream Sandwich Phone… ~http  #droid #android 
2559379	negative	Am I the only person who thinks the new nintendo wii-u is an advanced Dreamcast? Yes I said Dreamcast! #E3ong4 
2514545	positive	I &lt;3 my new Nike + GPS app! Tracks your phone so no more driving around where I ran 2 see how far I went! 7x around my block is 3 miles! #fb 
541837	positive	I'm an old school Nintendo Mario lover! Lol RT @user Wow old school games were HARD! #3DS #Metroid 
1447331	neutral	"Man imposes his own limitations; don't set any."-- Anthony Baily 
2139763	neutral	#teamfollowback #teamfollowback #teamfollowback #teamfollowback #teamfollowback #i #follow #back!! 
199743	neutral	MPI monthly meeting (@ Hilton Lexington / Downtown) ~http 
2345882	neutral	#FreeOffers Download Dragon Quest 5 For Free From Nintendo Dsi Club | Nintendo ... ~http  
312139	negative	What the hell am I going to do without @user for 5 days next weekend?! #notcool. 
2771357	positive	"@EzUrbanVibe: Nike tracksuit and the scarf @user got me for christmas is the flex atm".  &lt;&lt; Love this.. & this boy. &lt;3  xxxx 
2623116	positive	Over a month strong no ciggs 
2280436	neutral	In class with Ade .. 
1502180	neutral	These are my people on this 6ft7 Remix D.U.C ~http  
2423891	neutral	Need opinions about Sony Vaio; any good; value for money; any ideas? 
3506632	positive	Got myself some nice Adidas Adizero Tempo for only £60 from Sweatshop. Well chuffed ~http  I presume PBs will follow. ;) 
1924722	neutral	finna ride to gucci the rest of my ride (: 
2553846	positive	lmao how did it go from Jedward spamming Aaron to him waiting for them to call him?! Jedward fans are amazing! 
1472684	neutral	Only get more greetin faced!!!RT @user @user they sure are; my boy is so chilled no bother at all!! Madam however....lol :) 
2298720	neutral	Bright Bites Daily Dental Dog Treats Cool Peppermint Flavor are a fun way to help control plaque and tartar in... ~http  
1294156	neutral	Stop by Ladder Staffing's booth in the Hilton Hotel  at the Woodland Hills career Fair August 8th 
1931246	positive	No I'm not lucky I'm blessed; yes. 
1657262	neutral	The Haus employees will avoid Carmaggedon by sleeping at the Haus. Mind you; we have to anyway. 
849052	neutral	i think #payitforward is the title of a new song; maybe... Hm; what do u think? 
1191766	neutral	I just completed the BUTT BUSTER workout with Nike Training Club. Join the club ~http  
3569551	neutral	wonder wot made adidas come up wiv dis concept?! ~http  
1726433	neutral	Coach Joyner and Coach Worthy full on Popeye's checking in at Nike Nationals. 
2583167	negative	Fed up with being let down :| 
2081727	negative	School is sooooo pointless now. -___- 
739561	positive	Last night: great fun. Tad drunk. #cameraoxford #kinderbueno 
1976780	positive	Miss u too!!! COME VISIT! RT @user I miss my BFF @user .. I wanna go to socal to visit you & your bing bing boyfriend LOL 
105816	positive	I LOVE HIM :) &lt;3&lt;3 
997463	neutral	FRIDAY SPECIAL! Come in for ANY MASSAGE of your choice tomorrow; Friday the 4th and recieve a Gift Certificate for... ~http  
55103	positive	Hello Hilton Head. Can't wait to spend the next 4 days with you!  ~http 
3449713	neutral	wonder how Adidas feel about the riots as they seem to inadvertently sponsor it as everyone seems to be wearing their hoodies #londonriots 
416399	neutral	LOLLYPOPS FUND..Making Kids with Cancer Smile is hosting their 1st Charity Ball on 26th Nov at Hilton Dartford Bridge Hotel; tickets £45 x 
1595620	positive	Just rode the rapter! #CrazyAsShit! #Again!AgainAgain! #:D 
375779	neutral	Spike Jonze talks about making documentaries ~http  
